,degree,betweenness,closeness,eigenvector,display_name,n_costars,n_collaborations,n_films,avg_distance_giant_component,most_important_costar
אלכס_אנסקי,0.0018099547511312218,0.0,0.21958444824611428,3.366391093846022e-05,אלכס אנסקי,2,2,1,4.071862348178137,לירון בן-שלוש
__name__:שוהן ישורון,0.006334841628959276,0.0,0.2349436795994994,0.0012365619483641068,שוהן ישורון,7,7,1,3.805668016194332,ישראל אטיאס
טל_מוסרי,0.005429864253393665,0.0,0.2501807519949356,0.006743683876762154,טל מוסרי,6,6,1,3.5738866396761133,שלומי קוריאט
__name__:תמר זובידה,0.006334841628959276,0.0,0.2349436795994994,0.0012365619483641077,תמר זובידה,7,7,1,3.805668016194332,ישראל אטיאס
דנה_אברהם-סמו,0.005429864253393665,0.0,0.2501807519949356,0.006743683876762154,דנה אברהם-סמו,6,6,1,3.5738866396761133,שלומי קוריאט
צופית_גרנט,0.004524886877828055,0.0,0.23746995572422516,0.0002740642930409892,צופית גרנט,5,5,1,3.7651821862348176,יהורם גאון
דניאלה_קרטס,0.004524886877828055,0.0,0.23746995572422516,0.00027406429304098945,דניאלה קרטס,5,5,1,3.7651821862348176,יהורם גאון
עמנואל_הלפרין,0.004524886877828055,0.0,0.23746995572422516,0.00027406429304098956,עמנואל הלפרין,5,5,1,3.7651821862348176,יהורם גאון
צח_שפיצן,0.0018099547511312218,0.0,0.2253541416566627,3.919844070896574e-05,צח שפיצן,2,2,1,3.967611336032389,רמי הויברגר
נועה_קנולר,0.0027149321266968325,0.0,0.22963042248352422,0.0054797128225811875,נועה קנולר,3,3,1,3.8937246963562755,גרא סנדלר
__name__:מיכאל גלנסקי,0.0018099547511312218,0.0,0.2243240820960177,0.00014056198200240142,מיכאל גלנסקי,2,2,1,3.98582995951417,מאור שוויצר
אילן_קובץ',0.0036199095022624436,0.0,0.2327768735952879,9.714621244321918e-05,אילן קובץ',4,4,1,3.841093117408907,גורי אלפי
ליאור_דובדבני,0.0036199095022624436,0.0,0.2327768735952879,9.714621244321952e-05,ליאור דובדבני,4,4,1,3.841093117408907,גורי אלפי
תומר_חמד,0.006334841628959276,0.0,0.2349436795994994,0.0012365619483641083,תומר חמד,7,7,1,3.805668016194332,ישראל אטיאס
דובלה_גליקמן,0.0036199095022624436,0.0,0.25465212894036254,0.000277016339250029,דובלה גליקמן,4,4,1,3.5111336032388665,יחזקאל לזרוב
דורית_לב_ארי,0.0027149321266968325,0.0,0.22856099231413132,5.440686749531949e-05,דורית לב ארי,3,3,1,3.911943319838057,קרן מור
__name__:יואב כורש,0.0009049773755656109,0.0,0.20415720713984692,1.1158006532637257e-05,יואב כורש,1,1,1,4.379554655870446,אפרת בן צור
מריה_אובנוב,0.0027149321266968325,0.0,0.19220805815798905,1.4900665710174417e-05,מריה אובנוב,3,3,1,4.651821862348178,אורי בנאי
__name__:דן תורג'מן,0.0009049773755656109,0.0,0.19927548732102812,7.931575081844925e-06,דן תורג'מן,1,1,2,4.4868421052631575,מילי אביטל
אלישבע_וייל,0.0027149321266968325,0.0,0.19262717734280804,2.942147413306593e-06,אלישבע וייל,3,3,1,4.6417004048583,יואב הייט
לייב_לב_לוין,0.0027149321266968325,0.0,0.19262717734280804,2.9421474133043573e-06,לייב לב לוין,3,3,1,4.6417004048583,יואב הייט
__name__:הדר כץ,0.0027149321266968325,0.0,0.19262717734280804,2.9421474133038253e-06,הדר כץ,3,3,1,4.6417004048583,יואב הייט
בר_בלפר,0.0036199095022624436,0.0,0.22438106052682694,4.4572975176766696e-05,בר בלפר,4,4,1,3.9848178137651824,צחי גראד
__name__:ארקדיוש יקוביק,0.0027149321266968325,0.0,0.2262777242044359,0.0001109257407030544,ארקדיוש יקוביק,3,3,1,3.951417004048583,יבגניה דודינה
רינת_מטטוב,0.0036199095022624436,0.0,0.22438106052682694,4.457297517676703e-05,רינת מטטוב,4,4,1,3.9848178137651824,צחי גראד
יובל_מנדלסון,0.0036199095022624436,0.0,0.22438106052682694,4.4572975176767224e-05,יובל מנדלסון,4,4,1,3.9848178137651824,צחי גראד
רפי_תבור,0.0036199095022624436,0.0,0.24169308763176955,0.000614226711016367,רפי תבור,4,4,1,3.6993927125506074,זאב רווח
__name__:קתז'ינה לוביק,0.0027149321266968325,0.0,0.2262777242044359,0.00011092574070305243,קתז'ינה לוביק,3,3,1,3.951417004048583,יבגניה דודינה
__name__:מרטין אוגובו,0.0027149321266968325,0.0,0.2262777242044359,0.0001109257407030548,מרטין אוגובו,3,3,1,3.951417004048583,יבגניה דודינה
__name__:שמואל פולר,0.0009049773755656109,0.0,0.2298694341124428,0.00013685683326988948,שמואל פולר,1,1,1,3.889676113360324,רונית אלקבץ
יעל_רייך,0.0036199095022624436,0.0,0.2151456978310077,2.41673288029086e-05,יעל רייך,4,4,1,4.15587044534413,יפתח קליין
נצנת_מקונן,0.005429864253393665,0.0,0.16864991128180942,2.0933806859668e-06,נצנת מקונן,6,6,1,5.301619433198381,ערן איוניר
איתי_לב_(במאי),0.0036199095022624436,0.0,0.2151456978310077,2.4167328802907896e-05,איתי לב,4,4,1,4.15587044534413,יפתח קליין
גילי_סער,0.0036199095022624436,0.0,0.23077017640912165,0.0012191824374790377,גילי סער,4,4,1,3.874493927125506,חיים זנאתי
רובי_פורת_שובל,0.0036199095022624436,0.0,0.23077017640912165,0.0012191824374790372,רובי פורת שובל,4,4,1,3.874493927125506,חיים זנאתי
__name__:שרון צוקרמן,0.0009049773755656109,0.0,0.22529666801686243,0.005904217173724284,שרון צוקרמן,1,1,1,3.9686234817813766,יגאל עדיקא
שמואל_קלדרון,0.0027149321266968325,0.0,0.2454538025268457,0.0005124648029085512,שמואל קלדרון,3,3,1,3.6427125506072873,הילה סעדה
__name__:אימוס איינו,0.005429864253393665,0.0,0.16864991128180942,2.0933806859659215e-06,אימוס איינו,6,6,1,5.301619433198381,ערן איוניר
איתי_זבולון_(שחקן),0.0009049773755656109,0.0,0.20164077500436375,4.496795260531772e-05,איתי זבולון,1,1,1,4.434210526315789,אסף בן שמעון
__name__:סייבונגה מלונגיסי,0.0009049773755656109,0.0,0.20191731092436976,1.1599297353120474e-05,סייבונגה מלונגיסי,1,1,1,4.428137651821863,סלים דאו
__name__:חנוך וובה,0.005429864253393665,0.0,0.16864991128180942,2.093380685966144e-06,חנוך וובה,6,6,1,5.301619433198381,ערן איוניר
יסמין_עיון,0.004524886877828055,0.0,0.2583762021919034,0.0019079483518865256,יסמין עיון,5,5,1,3.460526315789474,אורי גבריאל
__name__:טטנה כבדה אספה,0.005429864253393665,0.0,0.16864991128180942,2.093380685965324e-06,טטנה כבדה אספה,6,6,1,5.301619433198381,ערן איוניר
__name__:ללא,0.0,0.0,0.0,,ללא,0,0,1,,
יוסי_קאנץ,0.01085972850678733,0.0,0.2081989713160777,0.0002206132993264466,יוסי קאנץ,12,12,1,4.294534412955466,אמיר דוליצקי
אלון_דהן,0.01085972850678733,0.0,0.2081989713160777,0.00022061329932644805,אלון דהן,12,12,1,4.294534412955466,אמיר דוליצקי
אתי_גרוטס,0.01085972850678733,0.0,0.2081989713160777,0.00022061329932644792,אתי גרוטס,12,12,1,4.294534412955466,אמיר דוליצקי
רן_יגיל,0.01085972850678733,0.0,0.2081989713160777,0.00022061329932644735,רן יגיל,12,12,1,4.294534412955466,אמיר דוליצקי
תמר_קינן,0.01085972850678733,0.0,0.2081989713160777,0.00022061329932644667,תמר קינן,12,12,1,4.294534412955466,אמיר דוליצקי
__name__:אילן חזן,0.005429864253393665,0.0,0.16864991128180942,2.093380685965252e-06,אילן חזן,6,6,1,5.301619433198381,ערן איוניר
__name__:דן קיזלר,0.01085972850678733,0.0,0.2081989713160777,0.00022061329932644605,דן קיזלר,12,12,1,4.294534412955466,אמיר דוליצקי
__name__:דני יגיל,0.01085972850678733,0.0,0.2081989713160777,0.0002206132993264469,דני יגיל,12,12,1,4.294534412955466,אמיר דוליצקי
__name__:אבי בירנבאום,0.01085972850678733,0.0,0.2081989713160777,0.0002206132993264478,אבי בירנבאום,12,12,1,4.294534412955466,אמיר דוליצקי
נמרוד_הוכנברג,0.0018099547511312218,0.0,0.2248951719180544,0.00031778687841113433,נמרוד הוכנברג,2,2,1,3.9757085020242915,דניאל גד
שירה_גפן,0.0009049773755656109,0.0,0.16099658015201707,9.992445168564766e-08,שירה גפן,1,1,1,5.553643724696356,אסי דיין
שייע_פייגנבוים,0.012669683257918552,0.0,0.22546917695102547,0.0005225202598546038,שייע פייגנבוים,14,14,1,3.965587044534413,ירון ברלד
ג'ובאני_רוסו,0.012669683257918552,0.0,0.22546917695102547,0.0005225202598546067,ג'ובאני רוסו,14,14,1,3.965587044534413,ירון ברלד
רז_זהבי,0.012669683257918552,0.0,0.22546917695102547,0.0005225202598546059,רז זהבי,14,14,1,3.965587044534413,ירון ברלד
מיכל_בת-אדם,0.0,0.0,0.0,,מיכל בת-אדם,0,0,1,,
אלעד_צפני,0.012669683257918552,0.0,0.22546917695102547,0.000522520259854606,אלעד צפני,14,14,1,3.965587044534413,ירון ברלד
אורי_ברויר,0.012669683257918552,0.0,0.22546917695102547,0.0005225202598546071,אורי ברויר,14,14,1,3.965587044534413,ירון ברלד
__name__:ליאם גולן,0.012669683257918552,0.0,0.22546917695102547,0.000522520259854608,ליאם גולן,14,14,1,3.965587044534413,ירון ברלד
__name__:פרפילאב מונגוזה,0.012669683257918552,0.0,0.22546917695102547,0.0005225202598546077,פרפילאב מונגוזה,14,14,1,3.965587044534413,ירון ברלד
__name__:קובי סויסה,0.012669683257918552,0.0,0.22546917695102547,0.0005225202598546072,קובי סויסה,14,14,1,3.965587044534413,ירון ברלד
__name__:חיים שועי,0.012669683257918552,0.0,0.22546917695102547,0.0005225202598546072,חיים שועי,14,14,1,3.965587044534413,ירון ברלד
__name__:.,0.012669683257918552,0.0,0.22546917695102547,0.0005225202598546048,.,14,14,1,3.965587044534413,ירון ברלד
__name__:גל זייד,0.0027149321266968325,0.0,0.24195788422188924,0.00011594715119133057,גל זייד,3,3,1,3.695344129554656,אלון אבוטבול
__name__:זוהר דינר,0.0027149321266968325,0.0,0.2038745061837336,6.536927254922873e-06,זוהר דינר,3,3,1,4.385627530364372,טינקרבל
__name__:גור בנטביץ',0.0027149321266968325,0.0,0.2038745061837336,6.536927254922466e-06,גור בנטביץ',3,3,1,4.385627530364372,טינקרבל
ליז_רביאן,0.007239819004524887,0.0,0.24689442014927832,0.0021305674045439186,ליז רביאן,8,8,1,3.6214574898785425,חיים זנאתי
מייקל_לואיס_(דוגמן),0.007239819004524887,0.0,0.24689442014927832,0.002130567404543917,מייקל לואיס,8,8,1,3.6214574898785425,חיים זנאתי
__name__:לאה שנירר,0.007239819004524887,0.0,0.24689442014927832,0.0021305674045439156,לאה שנירר,8,8,1,3.6214574898785425,חיים זנאתי
סמנתה_מורטון,0.0009049773755656109,0.0,0.0009049773755656109,,סמנתה מורטון,1,1,1,,
__name__:רונאלד אוקרופירידזה,0.0009049773755656109,0.0,0.18180453494425142,5.177303816948603e-06,רונאלד אוקרופירידזה,1,1,1,4.918016194331984,נטע ריסקין
תומאס_ג'יין,0.0009049773755656109,0.0,0.0009049773755656109,,תומאס ג'יין,1,1,1,,
אלי_קרן-אסף,0.0027149321266968325,0.0,0.22921334595073112,0.0001938136904611791,אלי קרן-אסף,3,3,1,3.9008097165991904,נטע שפיגלמן
דורי_בן_זאב,0.0027149321266968325,0.0,0.22715048477606523,0.0011553416191666327,דורי בן זאב,3,3,1,3.9362348178137654,חיים זנאתי
רועי_שגב,0.0009049773755656109,0.0,0.18815510868884294,5.898746670208347e-06,רועי שגב,1,1,1,4.752024291497976,בני אבני
__name__:ז'ניה וסרמן,0.0018099547511312218,0.0,0.17962347199961726,1.3203833975134196e-05,ז'ניה וסרמן,2,2,1,4.977732793522267,אולג לוין
__name__:אלכסיי שטוקין,0.0018099547511312218,0.0,0.17962347199961726,1.3203833975132353e-05,אלכסיי שטוקין,2,2,1,4.977732793522267,אולג לוין
__name__:דליה בגר,0.005429864253393665,0.0,0.25196469917116876,0.0005309602636408479,דליה בגר,6,6,1,3.548582995951417,שרון אלכסנדר
__name__:צח כהן,0.0,0.0,0.0,,צח כהן,0,0,1,,
עמי_ויינברג,0.0027149321266968325,0.0,0.2121999123934945,1.6114270225568405e-05,עמי ויינברג,3,3,1,4.213562753036437,לימור גולדשטיין
לטי_גרובמן,0.0009049773755656109,0.0,0.0009049773755656109,,לטי גרובמן,1,1,1,,
__name__:אייל בן אהרון,0.0009049773755656109,0.0,0.0009049773755656109,,אייל בן אהרון,1,1,1,,
__name__:ג'ון בנג'מין היקי,0.004524886877828055,0.0,0.1727391934482045,1.112155430228311e-06,ג'ון בנג'מין היקי,5,5,1,5.176113360323886,ליהי קורנובסקי
__name__:ניב ניסים,0.004524886877828055,0.0,0.1727391934482045,1.1121554302248057e-06,ניב ניסים,5,5,1,5.176113360323886,ליהי קורנובסקי
גבריאל_עמרי_לוקאס,0.004524886877828055,0.0,0.1727391934482045,1.1121554302268113e-06,עומרי לוקאס,5,5,1,5.176113360323886,ליהי קורנובסקי
בובי_לקס,0.004524886877828055,0.0,0.17524067353582973,5.444385244222642e-06,בובי לקס,5,5,1,5.102226720647773,אורי יניב
__name__:ג'ורג' אסכנדר,0.004524886877828055,0.0,0.17524067353582973,5.444385244221911e-06,ג'ורג' אסכנדר,5,5,1,5.102226720647773,אורי יניב
ארז_שפריר,0.004524886877828055,0.0,0.17524067353582973,5.444385244222385e-06,ארז שפריר,5,5,1,5.102226720647773,אורי יניב
__name__:מישקה זילברשטיין,0.0018099547511312218,0.0,0.0018099547511312218,,מישקה זילברשטיין,2,2,1,,
__name__:אייל סלמה,0.004524886877828055,0.0,0.17524067353582973,5.444385244219637e-06,אייל סלמה,5,5,1,5.102226720647773,אורי יניב
מיכאל_הנגבי,0.0009049773755656109,0.0,0.19170751633986927,3.1415728807032046e-06,מיכאל הנגבי,1,1,1,4.663967611336032,רומי אבולעפיה
לירז_צ'רכי,0.0009049773755656109,0.0,0.2130700036888851,0.00018260966973637684,לירז צ'רכי,1,1,1,4.196356275303644,נטע גרטי
__name__:יעל בן דור,0.0036199095022624436,0.0,0.2633049881651618,0.000958325432705133,יעל בן דור,4,4,1,3.395748987854251,ריימונד אמסלם
__name__:מקסים צ'רניך,0.0018099547511312218,0.0,0.0018099547511312218,,מקסים צ'רניך,2,2,1,,
למיס_עמאר,0.0036199095022624436,0.0,0.004072398190045248,,למיס עמאר,4,4,1,,
__name__:תמרה סמסונוב,0.0018099547511312218,0.0,0.0018099547511312218,,תמרה סמסונוב,2,2,1,,
__name__:הייתאם עומארי,0.0036199095022624436,0.0,0.004072398190045248,,הייתאם עומארי,4,4,1,,
__name__:חדיג'ה אל עאכד,0.0036199095022624436,0.0,0.004072398190045248,,חדיג'ה אל עאכד,4,4,1,,
__name__:ג'לאל מסרוה,0.0036199095022624436,0.0,0.004072398190045248,,ג'לאל מסרוה,4,4,1,,
__name__:יעל מפציר בוצר,0.0036199095022624436,0.0,0.22466638740949074,0.006238069002593499,יעל מפציר בוצר,4,4,1,3.979757085020243,מוטי בן ישי
__name__:ערן בן-צבי,0.0036199095022624436,0.0,0.22466638740949074,0.006238069002593498,ערן בן-צבי,4,4,1,3.979757085020243,מוטי בן ישי
אמל_מורקוס,0.008144796380090498,0.0,0.23804587315928796,0.0003427745069057772,אמל מורקוס,9,9,1,3.756072874493927,דאנה איבגי
ח'אולה_חאג'-דיבסי,0.008144796380090498,0.0,0.23804587315928796,0.0003427745069057784,ח'אולה חאג'-דיבסי,9,9,1,3.756072874493927,דאנה איבגי
ג'ואנה_סעיד,0.008144796380090498,0.0,0.23804587315928796,0.0003427745069057791,ג'ואנה סעיד,9,9,1,3.756072874493927,דאנה איבגי
יולי_הרגיל-שדה,0.008144796380090498,0.0,0.23804587315928796,0.0003427745069057802,יולי הרגיל-שדה,9,9,1,3.756072874493927,דאנה איבגי
אסיל_פרחאת,0.008144796380090498,0.0,0.23804587315928796,0.00034277450690578027,אסיל פרחאת,9,9,1,3.756072874493927,דאנה איבגי
__name__:רותי לנדאו,0.008144796380090498,0.0,0.23804587315928796,0.00034277450690578043,רותי לנדאו,9,9,1,3.756072874493927,דאנה איבגי
__name__:אורית סמואל,0.008144796380090498,0.0,0.23804587315928796,0.00034277450690578016,אורית סמואל,9,9,1,3.756072874493927,דאנה איבגי
__name__:ליאורה לוי,0.008144796380090498,0.0,0.23804587315928796,0.00034277450690577897,ליאורה לוי,9,9,1,3.756072874493927,דאנה איבגי
נטשה_מנור,0.0027149321266968325,0.0,0.22867932572977417,0.0005389431740484343,נטשה מנור,3,3,1,3.909919028340081,זאב רווח
נתן_גושן,0.004524886877828055,0.0,0.25182104768931524,0.0006162923386528998,נתן גושן,5,5,1,3.5506072874493926,ששון גבאי
__name__:רותי גולדברג,0.0018099547511312218,0.0,0.24926304607621833,0.0003160017019026548,רותי גולדברג,2,2,1,3.5870445344129553,ענת וקסמן
__name__:דן דויטש,0.0018099547511312218,0.0,0.19170751633986927,7.963438965084016e-05,דן דויטש,2,2,1,4.663967611336032,אנחל בונני
__name__:גיא קפולניק,0.0018099547511312218,0.0,0.19170751633986927,7.963438965084039e-05,גיא קפולניק,2,2,1,4.663967611336032,אנחל בונני
דני_שגב,0.0018099547511312218,0.0,0.14236716120775467,1.4467163720241204e-07,דני שגב,2,2,1,6.280364372469635,אסיה נייפלד
__name__:רפי קלמר,0.0018099547511312218,0.0,0.14236716120775467,1.4467163720064466e-07,רפי קלמר,2,2,1,6.280364372469635,אסיה נייפלד
__name__:הלל ינאי שני,0.004524886877828055,0.0,0.23651626112292307,0.003297045194780192,הלל ינאי שני,5,5,1,3.7803643724696356,מוריס כהן
עדי_גילת,0.004524886877828055,0.0,0.23651626112292307,0.003297045194780192,עדי גילת,5,5,1,3.7803643724696356,מוריס כהן
דר_זוזובסקי,0.007239819004524887,0.0,0.23888270289186528,0.0005126263734864179,דר זוזובסקי,8,8,1,3.742914979757085,נורמן עיסא
__name__:בני שיף,0.004524886877828055,0.0,0.23651626112292307,0.0032970451947801935,בני שיף,5,5,1,3.7803643724696356,מוריס כהן
נינה_קוטלר,0.0018099547511312218,0.0,0.22313418421169934,0.00020954982421549578,נינה קוטלר,2,2,1,4.007085020242915,דני גבע
דינה_סנדרסון,0.008144796380090498,0.0,0.2628349405814096,0.0010404833907623969,דינה סנדרסון,9,9,1,3.401821862348178,אביב אלוש
עדי_חבשוש,0.008144796380090498,0.0,0.2628349405814096,0.0010404833907623984,עדי חבשוש,9,9,1,3.401821862348178,אביב אלוש
גיה_באר_גורביץ',0.008144796380090498,0.0,0.2628349405814096,0.001040483390762399,גיה באר גורביץ',9,9,1,3.401821862348178,אביב אלוש
__name__:עמאל בויראט,0.0018099547511312218,0.0,0.0032579185520361987,,עמאל בויראט,2,2,1,,
__name__:חוסיין יאסין מחאג'נה,0.0018099547511312218,0.0,0.0032579185520361987,,חוסיין יאסין מחאג׳נה,2,2,1,,
נבו_קמחי,0.0027149321266968325,0.0,0.23914137392910606,0.0005185258572061815,נבו קמחי,3,3,1,3.7388663967611335,רותם זיסמן-כהן
רותי_אסרסאי,0.0018099547511312218,0.0,0.1564349628641965,1.3307065354807508e-07,רותי אסרסאי,2,2,1,5.715587044534413,מאיר דסה
__name__:דבבה אשטו,0.0018099547511312218,0.0,0.1564349628641965,1.3307065354678833e-07,דבבה אשטו,2,2,1,5.715587044534413,מאיר דסה
נווה_צור,0.0027149321266968325,0.0,0.2304090337230354,0.00017361193022580058,נווה צור,3,3,1,3.880566801619433,מאור שוויצר
__name__:בתיה בר,0.0018099547511312218,0.0,0.0018099547511312218,,בתיה בר,2,2,1,,
__name__:אלי בן רעי,0.0018099547511312218,0.0,0.0018099547511312218,,אלי בן רעי,2,2,1,,
גילי_בן_אוזיליו,0.0018099547511312218,0.0,0.0018099547511312218,,גילי בן אוזיליו,2,2,1,,
__name__:קרולניה רודריגז נרנג'ו,0.005429864253393665,0.0,0.2140509414330307,0.0002347055753452437,קרולניה רודריגז נרנג'ו,6,6,1,4.1771255060728745,ציון ברוך
עלי_סולימאן,0.0009049773755656109,0.0,0.18558576371725163,1.989481123578788e-06,עלי סולימאן,1,1,1,4.817813765182186,היאם עבאס
__name__:דניאל קיציס,0.0027149321266968325,0.0,0.2523245459280542,0.00020245661089989583,דניאל קיציס,3,3,1,3.5435222672064777,יעל אבקסיס
אפרת_בוימולד,0.0027149321266968325,0.0,0.22426713259561248,0.00018074557962882744,אפרת בוימולד,3,3,1,3.986842105263158,אפרת דור
נאיה_בינשטוק,0.007239819004524887,0.0,0.24156090656114784,0.0004514811078423108,נאיה בינשטוק,8,8,1,3.701417004048583,אורי פפר
יעל_שרוני,0.007239819004524887,0.0,0.23888270289186528,0.00051262637348642,יעל שרוני,8,8,1,3.742914979757085,נורמן עיסא
עדן_סבן,0.007239819004524887,0.0,0.24156090656114784,0.0004514811078423129,עדן סבן,8,8,1,3.701417004048583,אורי פפר
נדב_גדג',0.007239819004524887,0.0,0.24156090656114784,0.0004514811078423106,נדב גדג',8,8,1,3.701417004048583,אורי פפר
אלי_אילדיס,0.007239819004524887,0.0,0.24156090656114784,0.0004514811078423105,אלי אילדיס,8,8,1,3.701417004048583,אורי פפר
שירה_לוי,0.006334841628959276,0.0,0.23992075917819602,0.00017565895297738828,שירה לוי,7,7,1,3.7267206477732793,נועם אימבר
אברהם_ארנסון,0.006334841628959276,0.0,0.23992075917819602,0.00017565895297738757,אברהם ארנסון,7,7,1,3.7267206477732793,נועם אימבר
בר_כהן_מוראד,0.006334841628959276,0.0,0.23992075917819602,0.0001756589529773893,בר כהן מוראד,7,7,1,3.7267206477732793,נועם אימבר
__name__:יונתן שיראי,0.0027149321266968325,0.0,0.25210851463873224,0.0006124814359254869,יונתן שיראי,3,3,1,3.5465587044534415,ליאור אשכנזי
__name__:נור פיבק,0.006334841628959276,0.0,0.20688249070119852,3.5895909362828095e-05,נור פיבק,7,7,1,4.321862348178137,שרה פון שוורצה
גל_מלכה_(שחקנית),0.006334841628959276,0.0,0.20688249070119852,3.589590936282701e-05,גל מלכה,7,7,1,4.321862348178137,שרה פון שוורצה
מיכל_ויינברג,0.006334841628959276,0.0,0.20688249070119852,3.5895909362826774e-05,מיכל ויינברג,7,7,1,4.321862348178137,שרה פון שוורצה
רומי_אבירם,0.006334841628959276,0.0,0.20688249070119852,3.589590936282791e-05,רומי אבירם,7,7,1,4.321862348178137,שרה פון שוורצה
__name__:גור יערי,0.006334841628959276,0.0,0.20688249070119852,3.589590936282807e-05,גור יערי,7,7,1,4.321862348178137,שרה פון שוורצה
__name__:שרון בראדלי,0.006334841628959276,0.0,0.20688249070119852,3.5895909362826754e-05,שרון בראדלי,7,7,1,4.321862348178137,שרה פון שוורצה
גיא_מרוז,0.005429864253393665,0.0,0.23868906654799182,0.00030052295188413256,גיא מרוז,6,6,1,3.7459514170040484,שרון אלכסנדר
רועי_בר_נתן,0.005429864253393665,0.0,0.23868906654799182,0.0003005229518841334,רועי בר נתן,6,6,1,3.7459514170040484,שרון אלכסנדר
חיים_אתגר,0.005429864253393665,0.0,0.23868906654799182,0.00030052295188413364,חיים אתגר,6,6,1,3.7459514170040484,שרון אלכסנדר
אורי_חזקיה,0.0036199095022624436,0.0,0.21699539063967518,2.8658025347175723e-05,אורי חזקיה,4,4,1,4.120445344129554,אדיר מילר
__name__:מיכל טרבס,0.0036199095022624436,0.0,0.24255580321090547,0.00038051931310891234,מיכל טרבס,4,4,1,3.6862348178137654,מלי לוי
__name__:אלכסנדר פילינג,0.0036199095022624436,0.0,0.24255580321090547,0.00038051931310891326,אלכסנדר פילינג,4,4,1,3.6862348178137654,מלי לוי
דני_יוסטון,0.0,0.0,0.0,,דני יוסטון,0,0,1,,
__name__:ג'וש פייס,0.007239819004524887,0.0,0.23888270289186528,0.00051262637348642,ג'וש פייס,8,8,1,3.742914979757085,נורמן עיסא
ירדן_בר-כוכבא,0.0036199095022624436,0.0,0.24814276272306676,0.00041666364232233676,ירדן בר-כוכבא,4,4,1,3.603238866396761,דרור קרן
דור_פלס,0.0018099547511312218,0.0,0.19744931499645008,1.2657956275451724e-05,דור פלס,2,2,1,4.52834008097166,עומר ברנע
עדי_עזרוני,0.0018099547511312218,0.0,0.19744931499645008,1.2657956275450735e-05,עדי עזרוני,2,2,1,4.52834008097166,עומר ברנע
גיל_דסיאנו_ביטון,0.0027149321266968325,0.0,0.21980299459918332,0.00021312723181774308,גיל דסיאנו ביטון,3,3,1,4.067813765182186,עוז זהבי
ג'וני_ערביד,0.0027149321266968325,0.0,0.21980299459918332,0.00021312723181774156,ג'וני ערביד,3,3,1,4.067813765182186,עוז זהבי
נולי_עומר,0.0036199095022624436,0.0,0.2096815179905335,0.00016149617955248975,נולי עומר,4,4,1,4.26417004048583,דני גבע
טל_קלאי,0.0036199095022624436,0.0,0.2096815179905335,0.00016149617955249108,טל קלאי,4,4,1,4.26417004048583,דני גבע
אפרת_אביב,0.0036199095022624436,0.0,0.2096815179905335,0.00016149617955248975,אפרת אביב,4,4,1,4.26417004048583,דני גבע
יונה_עטרי,0.0027149321266968325,0.0,0.23143522014517098,0.00023584313337246266,יונה עטרי,3,3,1,3.86336032388664,שמיל בן ארי
__name__:ג'וליה סמסון,0.007239819004524887,0.0,0.23888270289186528,0.0005126263734864193,ג'וליה סמסון,8,8,1,3.742914979757085,נורמן עיסא
אורן_שבו,0.0036199095022624436,0.0,0.22438106052682694,0.000259689507020561,אורן שבו,4,4,1,3.9848178137651824,תומר שרון
סמי_הורי,0.0036199095022624436,0.0,0.22438106052682694,0.00025968950702056145,סמי הורי,4,4,1,3.9848178137651824,תומר שרון
אורלי_בן-גרטי,0.0027149321266968325,0.0,0.23972543698619206,0.000602537955753602,אורלי בן-גרטי,3,3,1,3.729757085020243,אלברט אילוז
__name__:ראובן בדלוב,0.0018099547511312218,0.0,0.2346940051259611,0.000153804352609875,ראובן בדלוב,2,2,1,3.8097165991902835,רונית אלקבץ
__name__:משי אולינסקי,0.0027149321266968325,0.0,0.21806670829279629,0.000176450351738057,משי אולינסקי,3,3,1,4.100202429149798,שרה אדלר
__name__:אדם צקמן,0.0027149321266968325,0.0,0.21806670829279629,0.0001764503517380551,אדם צקמן,3,3,1,4.100202429149798,שרה אדלר
__name__:סרין סאנוסיאן,0.007239819004524887,0.0,0.23888270289186528,0.0005126263734864194,סרין סאנוסיאן,8,8,1,3.742914979757085,נורמן עיסא
__name__:רובין רנוצ'י,0.0027149321266968325,0.0,0.2365796023819276,0.0007349384180315915,רובין רנוצ'י,3,3,1,3.779352226720648,ששון גבאי
__name__:אנדריאה פראול,0.0027149321266968325,0.0,0.2365796023819276,0.0007349384180315922,אנדריאה פראול,3,3,1,3.779352226720648,ששון גבאי
אבי_נשר,0.0009049773755656109,0.0,0.0009049773755656109,,אבי נשר,1,1,1,,
אנדריי_קשקר,0.0009049773755656109,0.0,0.1852743782076589,8.491884009344798e-06,אנדריי קשקר,1,1,1,4.825910931174089,הלנה ירלובה
אמיר_שורוש,0.004524886877828055,0.0,0.2332070314926393,9.55758030292578e-05,אמיר שורוש,5,5,1,3.834008097165992,קרן מור
יניב_סוויסה,0.004524886877828055,0.0,0.2332070314926393,9.557580302925748e-05,יניב סוויסה,5,5,1,3.834008097165992,קרן מור
דניאל_סטיופין,0.004524886877828055,0.0,0.2332070314926393,9.557580302925695e-05,דניאל סטיופין,5,5,1,3.834008097165992,קרן מור
אולגה_קורילנקו,0.0018099547511312218,0.0,0.19941043686097465,2.295799934940834e-05,אולגה קורילנקו,2,2,1,4.483805668016195,זהר שטראוס
