actor_id,display_name,algorithm,community_id,community_size
חגית_דסברג,חגית דסברג,louvain,32,2
פרנקו_נרו,פרנקו נרו,louvain,33,2
אשר_צרפתי,אשר צרפתי,louvain,33,2
רוזמונד_פייק,רוזמונד פייק,louvain,34,1
__name__:עמית מושקוביץ,עמית מושקוביץ,louvain,35,19
אלונה_איב,אלונה איב,louvain,35,19
הנרי_דוד,הנרי דוד,louvain,35,19
__name__:יונתן שיראי,יונתן שיראי,louvain,35,19
סשה_אגרונוב,סשה אגרונוב,louvain,35,19
__name__:סמירה סארייה,סמירה סארייה,louvain,35,19
__name__:אור ברק,אור ברק,louvain,35,19
__name__:נדיה טיכונובה,נדיה טיכונובה,louvain,35,19
__name__:משי אולינסקי,משי אולינסקי,louvain,35,19
שרה_אדלר,שרה אדלר,louvain,35,19
__name__:אדם צקמן,אדם צקמן,louvain,35,19
נועה_קנולר,נועה קנולר,louvain,35,19
ליא_קניג,ליא קניג,louvain,35,19
__name__:דניאל עדן,דניאל עדן,louvain,35,19
__name__:עדן חלילי,עדן חלילי,louvain,35,19
זהרירה_חריפאי,זהרירה חריפאי,louvain,35,19
שירה_האס,שירה האס,louvain,35,19
יוסף_כרמון,יוסף כרמון,louvain,35,19
__name__:תמיר מולא,תמיר מולא,louvain,35,19
__name__:תיעודי,תיעודי,louvain,36,1
אורי_גבריאל,אורי גבריאל,louvain,37,74
אוולין_הגואל,אוולין הגואל,louvain,37,74
טיילור_מלכוב,טיילור מלכוב,louvain,37,74
ראידה_אדון,ראידה אדון,louvain,37,74
עפר_שכטר,עפר שכטר,louvain,37,74
שלום_אסייג,שלום אסייג,louvain,37,74
יפית_אסולין,יפית אסולין,louvain,37,74
דניאל_סוויסה,דניאל סוויסה,louvain,37,74
לינור_אברג'יל,לינור אברג'יל,louvain,37,74
אברהם_סלקטר,אברהם סלקטר,louvain,37,74
אורנה_בנאי,אורנה בנאי,louvain,37,74
__name__:אלמוג רוזנו,אלמוג רוזנו,louvain,37,74
דניאל_אסייג,דניאל אסייג,louvain,37,74
מוריס_כהן_(שחקן),מוריס כהן,louvain,37,74
אריה_מוסקונה,אריה מוסקונה,louvain,37,74
רני_בלייר,רני בלייר,louvain,37,74
__name__:צ'ינו אלמיזרק,צ'ינו אלמיזרק,louvain,37,74
שרונה_אלימלך,שרונה אלימלך,louvain,37,74
אבי_אוריה,אבי אוריה,louvain,37,74
שלומי_קוריאט,שלומי קוריאט,louvain,37,74
אלכסנדר_סנדרוביץ',אלכסנדר סנדרוביץ',louvain,37,74
__name__:שרון צוקרמן,שרון צוקרמן,louvain,37,74
אריק_משעלי,אריק משעלי,louvain,37,74
__name__:לירז עוזרי,לירז עוזרי,louvain,37,74
__name__:שושה גור,שושה גור,louvain,37,74
חי_דוידוב,חי דוידוב,louvain,37,74
ליאת_אקטע,ליאת אקטע,louvain,37,74
גברי_לוי,גברי לוי,louvain,37,74
ישראל_אוגלבו,ישראל אוגלבו,louvain,37,74
__name__:גנגה אליקשוילי,גנגה אליקשוילי,louvain,37,74
שרלין_חזיזה,שרלין חזיזה,louvain,37,74
אוולין_קפלון,אוולין קפלון,louvain,37,74
אורלי_פרל,אורלי פרל,louvain,37,74
אגם_אוזלבו,אגם אוזלבו,louvain,37,74
גרא_סנדלר,גרא סנדלר,louvain,37,74
עדי_הימלבלוי,עדי הימלבלוי,louvain,37,74
מוטי_בן_ישי,מוטי בן ישי,louvain,37,74
__name__:רז מזרחי,רז מזרחי,louvain,37,74
צביקה_הדר,צביקה הדר,louvain,37,74
צחי_נוי,צחי נוי,louvain,37,74
אסי_לוי,אסי לוי,louvain,37,74
הרצל_טובי,הרצל טובי,louvain,37,74
גבי_דן,גבי דן,louvain,37,74
עינת_שרוף,עינת שרוף,louvain,37,74
פלורנס_בלוך,פלורנס בלוך,louvain,37,74
יפה_לוי,יפה לוי,louvain,37,74
__name__:ענבל גלאם,ענבל גלאם,louvain,37,74
__name__:נאור ואטורי,נאור ואטורי,louvain,37,74
דובר_קוסאשווילי,דובר קוסאשווילי,louvain,37,74
ישראל_אטיאס,ישראל אטיאס,louvain,37,74
ירון_לוי_סבג,ירון לוי סבג,louvain,37,74
לבן_סגינשווילי,לבן סגינשווילי,louvain,37,74
עומר_חזן,עומר חזן,louvain,37,74
__name__:מאיה ורדזאולי,מאיה ורדזאולי,louvain,37,74
יוסי_וידר,יוסי וידר,louvain,37,74
__name__:מלאני למברסקי,מלאני למברסקי,louvain,37,74
__name__:דקל וקנין,דקל וקנין,louvain,37,74
יצחק_נאמן,יצחק נאמן,louvain,37,74
__name__:מישל גוריאשוילי,מישל גוריאשוילי,louvain,37,74
אסתי_זקהיים,אסתי זקהיים,louvain,37,74
רמי_קאשי,רמי קאשי,louvain,37,74
עמנואל_הורי,עמנואל הורי,louvain,37,74
שרון_אלימלך,שרון אלימלך,louvain,37,74
ריימונד_אבקסיס,ריימונד אבקסיס,louvain,37,74
שרון_חזיז,שרון חזיז,louvain,37,74
אוראל_צברי,אוראל צברי,louvain,37,74
עודד_מנסטר,עודד מנסטר,louvain,37,74
ג'וליה_מסלאווי,ג'וליה מסלאווי,louvain,37,74
__name__:פאטה גוליאשווילי ו,פאטה גוליאשווילי ו,louvain,37,74
יגאל_עדיקא,יגאל עדיקא,louvain,37,74
__name__:יאיר פורטל,יאיר פורטל,louvain,37,74
עדי_אלון,עדי אלון,louvain,37,74
אופירה_רחמים,אופירה רחמים,louvain,37,74
איציק_כהן_(שחקן),איציק כהן,louvain,37,74
אסף_פרי,אסף פרי,louvain,38,4
__name__:אפרת וינטראוב,אפרת וינטראוב,louvain,38,4
__name__:צחי סדן,צחי סדן,louvain,38,4
מי-רן_מנקס,מי-רן מנקס,louvain,38,4
יקי_רייסנר,יקי רייסנר,louvain,39,32
אלי_קרן-אסף,אלי קרן-אסף,louvain,39,32
גל_פרידמן_(שחקן),גל פרידמן,louvain,39,32
גל_אמיתי,גל אמיתי,louvain,39,32
בר_כהן_מוראד,בר כהן מוראד,louvain,39,32
מאור_לוי_(שחקן),מאור לוי,louvain,39,32
חן_אמסלם-זגורי,חן אמסלם-זגורי,louvain,39,32
עמית_מורשת,עמית מורשת,louvain,39,32
נועם_אימבר,נועם אימבר,louvain,39,32
עודד_לאופולד,עודד לאופולד,louvain,39,32
עלי_סלימאן,עלי סלימאן,louvain,39,32
שראל_פיטרמן,שראל פיטרמן,louvain,39,32
עמוס_תמם,עמוס תמם,louvain,39,32
ריימונד_אמסלם,ריימונד אמסלם,louvain,39,32
מאור_שוויצר,מאור שוויצר,louvain,39,32
__name__:אור עדי,אור עדי,louvain,39,32
שאדי_מרעי,שאדי מרעי,louvain,39,32
אסף_בן_שמעון,אסף בן שמעון,louvain,39,32
__name__:איתמר קליגר,איתמר קליגר,louvain,39,32
עמית_רהב,עמית רהב,louvain,39,32
איתי_זבולון_(שחקן),איתי זבולון,louvain,39,32
רועי_אסף,רועי אסף,louvain,39,32
ליאנה_עיון,ליאנה עיון,louvain,39,32
עומר_נודלמן,עומר נודלמן,louvain,39,32
ניב_סולטן,ניב סולטן,louvain,39,32
שירה_לוי,שירה לוי,louvain,39,32
נטע_שפיגלמן,נטע שפיגלמן,louvain,39,32
אברהם_ארנסון,אברהם ארנסון,louvain,39,32
רותם_זיסמן-כהן,רותם זיסמן-כהן,louvain,39,32
גיא_לואל,גיא לואל,louvain,39,32
עירית_קפלן,עירית קפלן,louvain,39,32
ליטל_שוורץ,ליטל שוורץ,louvain,39,32
__name__:ג'ניה צ'רניק,ג'ניה צ'רניק,louvain,40,1
__name__:רפאל גרינשטיין,רפאל גרינשטיין,louvain,41,8
__name__:הלל שמעון,הלל שמעון,louvain,41,8
ישי_לפידות,ישי לפידות,louvain,41,8
ששי_גז,ששי גז,louvain,41,8
__name__:אסף קליין,אסף קליין,louvain,41,8
עמירן_דביר,עמירן דביר,louvain,41,8
__name__:ישראל מאיר וולקן,ישראל מאיר וולקן,louvain,41,8
ג'וש_שגיא,ג'וש שגיא,louvain,41,8
__name__:עידן ברדך,עידן ברדך,louvain,42,64
__name__:יניב מויאל,יניב מויאל,louvain,42,64
שירה_נאור,שירה נאור,louvain,42,64
עליזה_רוזן,עליזה רוזן,louvain,42,64
__name__:מיכל טרבס,מיכל טרבס,louvain,42,64
יונתן_צ'רצ'י,יונתן צ'רצ'י,louvain,42,64
נועה_קולר,נועה קולר,louvain,42,64
__name__:מריה זריק,מריה זריק,louvain,42,64
לבנה_פינקלשטיין,לבנה פינקלשטיין,louvain,42,64
רון_שחר,רון שחר,louvain,42,64
צחי_הלוי,צחי הלוי,louvain,42,64
קלרה_ח'ורי,קלרה ח'ורי,louvain,42,64
אלונה_טל,אלונה טל,louvain,42,64
מלי_לוי,מלי לוי,louvain,42,64
דב_נבון,דב נבון,louvain,42,64
__name__:נעמה פרייס,נעמה פרייס,louvain,42,64
__name__:אורי אבינועם,אורי אבינועם,louvain,42,64
נעמי_לבוב,נעמי לבוב,louvain,42,64
אמיר_שורוש,אמיר שורוש,louvain,42,64
אריה_אליאס,אריה אליאס,louvain,42,64
דניאל_סטיופין,דניאל סטיופין,louvain,42,64
גיא_עמיר,גיא עמיר,louvain,42,64
נבו_קמחי,נבו קמחי,louvain,42,64
__name__:דניאל קלטג'ירונה,דניאל קלטג'ירונה,louvain,42,64
מריאנו_אידלמן,מריאנו אידלמן,louvain,42,64
אילן_דר,אילן דר,louvain,42,64
__name__:בן איתין,בן איתין,louvain,42,64
אסי_כהן,אסי כהן,louvain,42,64
אנטולי_בליי,אנטולי בליי,louvain,42,64
רותם_אבוהב,רותם אבוהב,louvain,42,64
שרון_רג'יניאנו,שרון רג'יניאנו,louvain,42,64
אלי_פיניש,אלי פיניש,louvain,42,64
ארז_כהנא,ארז כהנא,louvain,42,64
עלמה_זק,עלמה זק,louvain,42,64
אוהד_קנולר,אוהד קנולר,louvain,42,64
טל_פרידמן,טל פרידמן,louvain,42,64
יניב_סוויסה,יניב סוויסה,louvain,42,64
__name__:חיים אלמקייס,חיים אלמקייס,louvain,42,64
שמואל_קלדרון,שמואל קלדרון,louvain,42,64
חנן_סביון,חנן סביון,louvain,42,64
אבי_דנגור,אבי דנגור,louvain,42,64
לנה_אטינגר,לנה אטינגר,louvain,42,64
__name__:עמרי גבעון,עמרי גבעון,louvain,42,64
אבי_גרייניק,אבי גרייניק,louvain,42,64
יובל_סמו,יובל סמו,louvain,42,64
גל_גדות,גל גדות,louvain,42,64
__name__:בהירה בלאסי,בהירה בלאסי,louvain,42,64
בן_סולטן,בן סולטן,louvain,42,64
חני_פירסטנברג,חני פירסטנברג,louvain,42,64
אורי_הוכמן,אורי הוכמן,louvain,42,64
__name__:אלכסנדר פילינג,אלכסנדר פילינג,louvain,42,64
__name__:ריקי רייף סיני,ריקי רייף סיני,louvain,42,64
__name__:ח'אולה איברהם,ח'אולה איברהם,louvain,42,64
יוסי_מרשק,יוסי מרשק,louvain,42,64
רפי_תבור,רפי תבור,louvain,42,64
__name__:ארנון צדוק,ארנון צדוק,louvain,42,64
אושרי_כהן,אושרי כהן,louvain,42,64
דנה_אברמוביץ',דנה ברקוביץ,louvain,42,64
רוני_דלומי,רוני דלומי,louvain,42,64
יהודה_לוי_(שחקן),יהודה לוי,louvain,42,64
איה_קורן,איה קורן,louvain,42,64
מורן_אטיאס,מורן אטיאס,louvain,42,64
יעל_פרל_בקר,יעל פרל בקר,louvain,42,64
מאור_כהן,מאור כהן,louvain,42,64
בבר_יוקו,בבר יוקו,louvain,43,3
__name__:דני חדד,דני חדד,louvain,43,3
__name__:אבי סויסה,אבי סויסה,louvain,43,3
__name__:אלכס בכרי,אלכס בכרי,louvain,44,2
__name__:ג'ונה סולימאן,ג'ונה סולימאן,louvain,44,2
אפרת_בן_צור,אפרת בן צור,louvain,45,56
__name__:ז'וזפין דראי,ז'וזפין דראי,louvain,45,56
בת_אל_מוסרי,בת אל מוסרי,louvain,45,56
__name__:דשה טבורוננוביץ',דשה טבורוננוביץ',louvain,45,56
לנה_פרייפלד,לנה פרייפלד,louvain,45,56
עדי_גילת,עדי גילת,louvain,45,56
שלום_מיכאלשווילי,שלום מיכאלשווילי,louvain,45,56
אמה_מדינג,אמה מדינג,louvain,45,56
עידו_טאקו,עידו טאקו,louvain,45,56
דריה_רוזן,דריה רוזן,louvain,45,56
__name__:דן דויטש,דן דויטש,louvain,45,56
עלית_קרייז,עלית קרייז,louvain,45,56
שרון_זליקובסקי,שרון זליקובסקי,louvain,45,56
__name__:היאלי יוסף זאדה,היאלי יוסף זאדה,louvain,45,56
__name__:עומר דהן,עומר דהן,louvain,45,56
קובי_מאור,קובי מאור,louvain,45,56
אברהם_שלום_לוי,אברהם שלום לוי,louvain,45,56
לירון_וייסמן,לירון וייסמן,louvain,45,56
נלי_תגר,נלי תגר,louvain,45,56
אנה_זק,אנה זק,louvain,45,56
__name__:הלל ינאי שני,הלל ינאי שני,louvain,45,56
__name__:גלי בן נר,גלי בן נר,louvain,45,56
__name__:הדר דרור,הדר דרור,louvain,45,56
ציון_ברוך,ציון ברוך,louvain,45,56
שי_אביבי,שי אביבי,louvain,45,56
__name__:סמדי וולפמן,סמדי וולפמן,louvain,45,56
אופק_פסח,אופק פסח,louvain,45,56
שרון_שטרק,שרון שטרק,louvain,45,56
בר_רפאלי,בר רפאלי,louvain,45,56
לירז_צ'רכי,לירז צ'רכי,louvain,45,56
__name__:גיא קפולניק,גיא קפולניק,louvain,45,56
__name__:עידן שרוקה,עידן שרוקה,louvain,45,56
__name__:בני שיף,בני שיף,louvain,45,56
נטע_גרטי,נטע גרטי,louvain,45,56
עידו_תדמור,עידו תדמור,louvain,45,56
__name__:גל סלמון,גל סלמון,louvain,45,56
אביה_מלכה,אביה מלכה,louvain,45,56
__name__:תמר ירושלמי,תמר ירושלמי,louvain,45,56
__name__:מיקה רייס,מיקה רייס,louvain,45,56
ברק_שמיר,ברק שמיר,louvain,45,56
__name__:משה ויידר,משה ויידר,louvain,45,56
ליה_אללוף,ליה אללוף,louvain,45,56
__name__:תומר שטיינהוף,תומר שטיינהוף,louvain,45,56
__name__:שמוליק כהן,שמוליק כהן,louvain,45,56
רונית_יודקביץ',רונית יודקביץ',louvain,45,56
אנחל_בונני,אנחל בונני,louvain,45,56
__name__:אמיר פלדמן,אמיר פלדמן,louvain,45,56
שרדי_ג'בארין,שרדי ג'בארין,louvain,45,56
אריה_צ'רנר,אריה צ'רנר,louvain,45,56
__name__:שחר כרמל,שחר כרמל,louvain,45,56
__name__:יואב כורש,יואב כורש,louvain,45,56
אסי_ישראלוף,אסי ישראלוף,louvain,45,56
יעקב_זדה-דניאל,יעקב זדה-דניאל,louvain,45,56
אולה_שור-סלקטר,אולה שור-סלקטר,louvain,45,56
__name__:קרולניה רודריגז נרנג'ו,קרולניה רודריגז נרנג'ו,louvain,45,56
דוד_שאול,דוד שאול,louvain,45,56
__name__:נרונה דה מאסדו קפלן,נרונה דה מאסדו קפלן,louvain,46,2
מוקי,מוקי,louvain,46,2
יאנה_יוסף,יאנה יוסף,louvain,47,59
דרור_קרן,דרור קרן,louvain,47,59
אסתי_קוסוביצקי,אסתי קוסוביצקי,louvain,47,59
יורם_זק,יורם זק,louvain,47,59
__name__:שני בן חיים,שני בן חיים,louvain,47,59
ירדן_בר-כוכבא,ירדן בר-כוכבא,louvain,47,59
יואב_לוי,יואב לוי,louvain,47,59
אמירה_בוזגלו,אמירה בוזגלו,louvain,47,59
ערן_מור,ערן מור,louvain,47,59
עלי_נאסר,עלי נאסר,louvain,47,59
אהרן_טרייטל,אהרן טרייטל,louvain,47,59
שלמה_בראבא,שלמה בראבא,louvain,47,59
אדיר_מילר,אדיר מילר,louvain,47,59
ירדן_תוסייה_כהן,ירדן תוסייה כהן,louvain,47,59
עידית_טפרסון,עידית טפרסון,louvain,47,59
__name__:רונית פלד,רונית פלד,louvain,47,59
דניאל_סבג,דניאל סבג,louvain,47,59
מיכל_שטמלר,מיכל שטמלר,louvain,47,59
מלי_לוי_גרשון,מלי לוי גרשון,louvain,47,59
